,YEAR,STATE,EVENT_TYPE,TOTAL DEATHS,TOTAL INJURIES,TOTAL DAMAGES,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_CZ_STATE,BEGIN_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_ID,EVENT_ID
738,1959,ARKANSAS,Tornado,1,15,25000.0,,0.0,,F2,3.6,417,,,36.47,-91.85,36.5,-91.8,,9980905
739,1959,ARKANSAS,Tornado,1,7,250000.0,,0.0,,F2,9.2,417,,,34.6,-92.8,34.73,-92.78,,9980907
740,1959,ARKANSAS,Tornado,1,3,250000.0,,0.0,,F3,11.8,33,,,35.08,-92.12,35.13,-91.92,,9980910
741,1959,OKLAHOMA,Tornado,0,3,250000.0,,0.0,,F3,3.8,100,,,36.1,-96.5,36.12,-96.43,,10094732
742,1959,IOWA,Tornado,0,5,250000.0,,0.0,,F4,17.2,440,,,40.7,-93.15,40.87,-92.9,,10019315
743,1959,TEXAS,Tornado,0,3,250000.0,,0.0,,F3,25.1,67,,,32.03,-95.85,32.32,-95.58,,10121921
744,1959,TENNESSEE,Tornado,0,3,250000.0,,0.0,,F2,4.1,500,,,35.23,-88.4,35.27,-88.35,,10124961
745,1959,TENNESSEE,Tornado,0,7,250000.0,,0.0,,F3,23.7,667,,,35.72,-90.15,35.78,-89.73,,10125206
746,1959,ILLINOIS,Tornado,0,2,25000.0,,0.0,,F2,2.0,33,,,39.1,-88.7,,,,10010922
747,1959,KENTUCKY,Tornado,0,6,2500000.0,,0.0,,F3,1.5,440,,,38.63,-85.0,,,,10033685
748,1959,GEORGIA,Tornado,0,2,250000.0,,0.0,,F2,6.6,120,,,32.8,-83.5,32.87,-83.42,,9994332
749,1959,GEORGIA,Tornado,0,6,25000.0,,0.0,,F0,0.1,50,,,34.17,-84.07,,,,9994346
750,1959,OKLAHOMA,Tornado,7,12,250000.0,,0.0,,F4,6.2,900,,,34.62,-96.58,34.68,-96.52,,10095666
751,1959,WISCONSIN,Tornado,0,3,250000.0,,0.0,,F2,1.5,33,,,42.95,-87.97,,,,10149103
752,1959,WISCONSIN,Tornado,0,2,25000.0,,0.0,,F2,2.2,33,,,42.77,-88.07,,,,10149106
753,1959,VIRGINIA,Tornado,1,9,25000.0,,0.0,,F3,2.0,100,,,38.3,-78.43,,,,10150861
754,1959,VIRGINIA,Tornado,11,4,250000.0,,0.0,,F3,0.8,200,,,38.05,-78.62,,,,10150862
755,1959,OHIO,Tornado,0,6,250000.0,,0.0,,F3,10.5,400,,,39.08,-83.7,39.08,-83.5,,10084519
756,1959,WISCONSIN,Tornado,0,2,250000.0,,0.0,,F1,19.4,50,,,42.73,-88.22,42.7,-87.83,,10149104
757,1959,WISCONSIN,Tornado,0,3,2500000.0,,0.0,,F2,4.3,33,,,44.48,-88.05,44.52,-87.97,,10149071
758,1959,WEST VIRGINIA,Tornado,0,12,25000.0,,0.0,,F1,1.0,50,,,37.75,-81.23,,,,10148743
759,1959,TEXAS,Tornado,0,16,2500000.0,,0.0,,F3,6.8,1760,,,33.7,-97.13,33.7,-97.02,,10122979
760,1959,TEXAS,Tornado,6,31,25000.0,,0.0,,F4,10.4,1760,,,31.85,-97.22,31.98,-97.13,,10122981
761,1959,LOUISIANA,Tornado,0,2,25000.0,,0.0,,F1,17.0,450,,,29.95,-92.2,30.17,-92.07,,10031584
762,1959,WISCONSIN,Tornado,0,2,250000.0,,0.0,,F3,4.3,67,,,44.58,-90.93,44.65,-90.88,,10145487
763,1959,WISCONSIN,Tornado,0,3,25000.0,,0.0,,F2,1.0,50,,,45.78,-88.0,,,,10145500
764,1959,ILLINOIS,Tornado,0,14,250000.0,,0.0,,F1,12.1,33,,,42.13,-88.03,42.25,-87.85,,10009828
765,1959,KENTUCKY,Tornado,3,0,250000.0,,0.0,,F3,6.6,33,,,37.4,-86.62,37.43,-86.5,,10033678
766,1960,TEXAS,Tornado,0,3,2500.0,,0.0,,F2,1.0,67,,,34.63,-102.72,,,,10122148
767,1960,TEXAS,Tornado,3,32,250000.0,,0.0,,F3,5.2,100,,,34.35,-102.3,34.4,-102.23,,10122150
768,1960,OKLAHOMA,Tornado,0,2,25000.0,,0.0,,F3,3.6,200,,,35.22,-97.95,35.25,-97.9,,10092843
769,1960,OKLAHOMA,Tornado,0,57,2500000.0,,0.0,,F3,11.7,333,,,35.42,-97.55,35.53,-97.4,,10092847
770,1960,NEW MEXICO,Tornado,0,34,25000.0,,0.0,,F0,2.0,100,,,36.5,-104.9,,,,10081741
771,1960,MISSOURI,Tornado,0,3,25000.0,,0.0,,F2,14.9,200,,,37.58,-92.67,37.63,-92.4,,10061581
772,1960,ARKANSAS,Tornado,0,3,250000.0,,0.0,,F3,13.6,833,,,35.47,-94.28,35.52,-94.05,,9982028
773,1960,ARKANSAS,Tornado,0,6,2500000.0,,0.0,,F3,19.1,300,,,35.17,-92.52,35.32,-92.23,,9982042
774,1960,ARKANSAS,Tornado,0,4,2500.0,,0.0,,F2,8.2,333,,,35.45,-92.5,35.52,-92.38,,9982043
775,1960,ARKANSAS,Tornado,0,2,250000.0,,0.0,,F2,2.6,320,,,33.8,-93.45,,,,9982046
776,1960,ARKANSAS,Tornado,0,3,2500000.0,,0.0,,F2,14.6,500,,,35.13,-91.92,35.25,-91.7,,9982048
777,1960,ALABAMA,Tornado,0,2,250000.0,,0.0,,F2,0.3,33,,,33.18,-86.27,,,,9979115
778,1960,NEBRASKA,Tornado,0,3,25000.0,,0.0,,F2,1.0,300,,,40.52,-101.68,,,,10071719
779,1960,ARKANSAS,Tornado,0,2,25000.0,,0.0,,F2,2.0,100,,,35.35,-93.33,,,,9982039
780,1960,MISSISSIPPI,Tornado,0,2,250000.0,,0.0,,F1,12.3,33,,,31.08,-90.17,31.13,-89.97,,10050412
781,1960,OKLAHOMA,Tornado,0,2,25000.0,,0.0,,F2,3.8,200,,,36.6,-95.2,36.63,-95.15,,10092831
782,1960,OKLAHOMA,Tornado,0,3,25000.0,,0.0,,F2,0.0,33,,,36.7,-99.88,,,,10092814
783,1960,TEXAS,Tornado,0,11,25000.0,,0.0,,F2,5.9,100,,,27.98,-97.52,28.07,-97.53,,10121142
784,1960,OKLAHOMA,Tornado,0,3,25000.0,,0.0,,F1,0.0,33,,,34.73,-98.4,,,,10093943
785,1960,OKLAHOMA,Tornado,0,6,250000.0,,0.0,,F3,18.3,33,,,34.82,-96.83,35.0,-96.6,,10093950
786,1960,OKLAHOMA,Tornado,0,4,250000.0,,0.0,,F3,5.1,400,,,35.52,-97.62,35.57,-97.55,,10093951
787,1960,OKLAHOMA,Tornado,0,3,250000.0,,0.0,,F4,3.4,150,,,34.02,-95.7,34.07,-95.7,,10093953
788,1960,OKLAHOMA,Tornado,0,6,250000.0,,0.0,,F2,3.8,400,,,35.32,-97.55,35.33,-97.48,,10093710
789,1960,OKLAHOMA,Tornado,3,1,25000.0,,0.0,,F2,6.1,800,,,35.35,-96.53,35.42,-96.47,,10093713
790,1960,ARKANSAS,Tornado,0,2,25000.0,,0.0,,F1,6.4,83,,,35.3,-91.58,35.37,-91.5,,9982020
791,1960,ARKANSAS,Tornado,0,10,25000.0,,0.0,,F3,3.8,100,,,35.35,-91.32,35.4,-91.28,,9982023
792,1960,FLORIDA,Tornado,0,2,25000.0,,0.0,,F2,0.0,100,,,30.47,-81.58,,,,9984990
793,1960,FLORIDA,Tornado,0,6,250000.0,,0.0,,F2,0.0,33,,,28.55,-81.88,,,,9984993
794,1960,NEBRASKA,Tornado,1,2,25000.0,,0.0,,F3,10.3,150,,,41.7,-99.2,41.67,-99.0,,10070642
795,1960,NORTH CAROLINA,Tornado,0,8,25000.0,,0.0,,F2,1.0,37,,,34.92,-78.33,,,,10076886
796,1960,NEBRASKA,Tornado,1,3,2500.0,,0.0,,F1,1.5,33,,,40.43,-99.2,,,,10071695
797,1960,NEW YORK,Tornado,0,9,25000000.0,,0.0,,F3,10.9,440,,,42.8,-73.88,42.92,-73.73,,10076812
798,1960,MISSOURI,Tornado,0,4,25000.0,,0.0,,F3,15.1,300,,,40.37,-94.22,40.42,-93.93,,10060452
799,1960,NEW JERSEY,Tornado,0,6,0.0,,0.0,,F2,13.3,450,,,39.73,-75.38,39.77,-75.13,,10079227
800,1960,KANSAS,Tornado,0,12,25000000.0,,0.0,,F4,20.6,33,,,39.15,-96.33,39.18,-95.95,,10026766
801,1960,KANSAS,Tornado,1,91,2500000.0,,0.0,,F4,19.6,880,,,39.18,-95.95,39.22,-95.58,,10026767
802,1960,COLORADO,Tornado,2,3,250000.0,,0.0,,F3,6.5,33,,,40.82,-102.43,40.75,-102.33,,9992511
803,1960,IOWA,Tornado,1,5,250000.0,,0.0,,F3,23.7,800,,,42.37,-92.53,42.47,-92.08,,10018157
804,1960,TEXAS,Tornado,0,12,250000.0,,0.0,,F3,7.4,500,,,32.8,-97.43,32.87,-97.33,,10118865
805,1960,TEXAS,Tornado,0,2,250000.0,,0.0,,F1,5.2,150,,,29.63,-96.9,29.7,-96.87,,10121363
806,1960,KANSAS,Tornado,0,2,250000.0,,0.0,,F3,2.0,167,,,39.55,-97.65,,,,10029029
807,1960,KANSAS,Tornado,0,2,250000.0,,0.0,,F2,23.2,77,,,37.42,-97.25,37.67,-96.97,,10029030
808,1960,TEXAS,Tornado,0,3,25000.0,,0.0,,F2,4.9,100,,,29.77,-95.8,29.8,-95.73,,10122144
809,1960,TEXAS,Tornado,0,3,250000.0,,0.0,,F1,0.2,17,,,33.72,-96.68,,,,10121928
810,1960,SOUTH CAROLINA,Tornado,0,10,2500000.0,,0.0,,F3,8.8,100,,,32.78,-79.83,32.8,-79.98,,10116603
811,1960,OKLAHOMA,Tornado,5,13,250000.0,,0.0,,F4,5.4,33,,,35.38,-94.55,35.45,-94.5,,10094864
812,1960,KENTUCKY,Tornado,0,12,2500000.0,,0.0,,F3,7.1,33,,,37.7,-87.92,37.7,-87.78,,10033710
813,1960,TEXAS,Tornado,0,2,25000.0,,0.0,,F2,0.2,40,,,33.12,-97.02,,,,10120263
814,1960,OKLAHOMA,Tornado,0,6,2500.0,,0.0,,F1,0.0,33,,,36.23,-95.52,,,,10093991
815,1960,OKLAHOMA,Tornado,5,81,2500000.0,,0.0,,F5,9.5,800,,,35.63,-96.52,35.73,-96.4,,10093971
816,1960,OKLAHOMA,Tornado,2,15,250000.0,,0.0,,F3,0.8,150,,,35.48,-95.85,,,,10093975
817,1960,OKLAHOMA,Tornado,0,2,250000.0,,0.0,,F2,8.6,500,,,36.65,-95.12,36.73,-95.0,,10093978
818,1960,OKLAHOMA,Tornado,2,6,250000.0,,0.0,,F2,11.7,200,,,35.3,-95.5,35.42,-95.35,,10093985
819,1960,OKLAHOMA,Tornado,13,100,2500000.0,,0.0,,F4,17.2,200,,,34.88,-95.3,34.63,-95.3,,10093986
820,1960,OKLAHOMA,Tornado,3,6,2500000.0,,0.0,,F4,24.6,200,,,35.07,-95.05,35.38,-94.85,,10093988
821,1960,ILLINOIS,Tornado,0,17,2500000.0,,0.0,,F2,16.9,33,,,38.9,-90.2,38.75,-89.95,,10010988
822,1960,LOUISIANA,Tornado,0,8,250000.0,,0.0,,F2,4.3,100,,,29.8,-90.8,29.83,-90.75,,10031595
823,1960,ARKANSAS,Tornado,1,24,2500000.0,,0.0,,F3,7.6,300,,,35.1,-92.62,35.17,-92.52,,9982040
824,1960,ILLINOIS,Tornado,0,4,25000.0,,0.0,,F1,1.0,60,,,37.05,-89.2,,,,10009859
825,1960,LOUISIANA,Tornado,0,4,25000.0,,0.0,,F2,13.8,1667,,,30.3,-92.8,30.4,-92.6,,10031601
826,1960,KANSAS,Tornado,0,2,250000.0,,0.0,,F3,2.3,440,,,38.58,-94.65,38.63,-94.62,,10025653
827,1960,KANSAS,Tornado,0,6,25000.0,,0.0,,F3,7.1,440,,,37.7,-97.58,37.77,-97.48,,10025668
828,1960,ILLINOIS,Tornado,0,2,250000.0,,0.0,,F1,0.0,33,,,38.73,-89.88,,,,10009842
829,1961,FLORIDA,Tornado,0,2,25000.0,,0.0,,F2,5.1,200,,,29.78,-81.43,29.82,-81.37,,9986985
830,1961,OHIO,Tornado,2,4,250000.0,,0.0,,F2,8.8,50,,,39.3,-84.0,39.32,-83.83,,10085662
831,1961,NEW MEXICO,Tornado,0,2,25000.0,,0.0,,F1,0.0,33,,,33.2,-104.5,,,,10078369
832,1961,TEXAS,Tornado,0,4,2500000.0,,0.0,,F3,9.1,280,,,32.18,-96.88,32.25,-96.75,,10121405
833,1961,TEXAS,Tornado,0,9,250000.0,,0.0,,F3,0.0,33,,,33.23,-94.95,,,,10121407
834,1961,TEXAS,Tornado,2,4,250000.0,,0.0,,F3,13.8,200,,,31.72,-94.58,31.73,-94.35,,10121411
835,1961,OKLAHOMA,Tornado,16,58,250000.0,,0.0,,F4,26.4,400,,,34.73,-95.03,34.95,-94.65,,10092640
836,1961,PENNSYLVANIA,Tornado,0,3,2500.0,,0.0,,F1,0.3,27,,,40.07,-76.3,,,,10114419
837,1961,MINNESOTA,Tornado,0,2,250000.0,,0.0,,F2,2.0,600,,,43.67,-92.95,,,,10053228
838,1961,NORTH CAROLINA,Tornado,0,2,25000.0,,0.0,,F1,1.0,27,,,35.3,-77.6,,,,10076916
839,1961,TEXAS,Tornado,0,22,0.0,,0.0,,F3,1.0,83,,,29.77,-95.13,,,,10120339
840,1961,TEXAS,Tornado,8,200,0.0,,0.0,,F4,1.0,100,,,29.32,-94.78,,,,10120340
841,1961,TEXAS,Tornado,0,2,2500.0,,0.0,,F2,0.0,33,,,32.37,-94.1,,,,10120349
842,1961,PENNSYLVANIA,Tornado,0,2,2500000.0,,0.0,,F2,13.4,500,,,39.98,-76.5,40.03,-76.25,,10115344
843,1961,OHIO,Tornado,0,2,250000.0,,0.0,,F3,20.2,200,,,40.2,-84.8,40.23,-84.42,,10083390
844,1961,OHIO,Tornado,0,22,250000.0,,0.0,,F3,0.5,200,,,40.27,-84.18,,,,10083391
845,1961,SOUTH DAKOTA,Tornado,1,7,250000.0,,0.0,,F3,37.1,33,,,44.98,-97.98,44.55,-97.53,,10111374
846,1961,ALABAMA,Tornado,0,2,25000.0,,0.0,,F1,1.0,33,,,32.33,-87.77,,,,9979120
847,1961,ALABAMA,Tornado,0,4,25000.0,,0.0,,F2,25.6,33,,,32.23,-85.4,32.38,-85.0,,9979122
848,1961,ARKANSAS,Tornado,0,14,25000.0,,0.0,,F2,1.0,300,,,36.48,-93.8,,,,9981361
849,1961,ARKANSAS,Tornado,1,14,250000.0,,0.0,,F2,26.9,17,,,35.47,-93.8,35.63,-93.37,,9981362
850,1961,ARKANSAS,Tornado,0,4,250000.0,,0.0,,F2,1.9,17,,,35.45,-93.75,35.47,-93.72,,9981363
851,1961,ARKANSAS,Tornado,0,4,250000.0,,0.0,,F2,19.0,333,,,36.27,-93.23,36.5,-93.05,,9981366
852,1961,MISSISSIPPI,Tornado,0,4,25000.0,,0.0,,F2,7.9,73,,,31.33,-89.83,31.43,-89.77,,10050426
853,1961,MISSISSIPPI,Tornado,0,4,25000.0,,0.0,,F2,9.1,73,,,31.42,-89.77,31.53,-89.7,,10050428
854,1961,ARKANSAS,Tornado,0,12,250000.0,,0.0,,F2,26.7,417,,,34.95,-92.53,35.13,-92.12,,9981370
855,1961,ARKANSAS,Tornado,0,2,250000.0,,0.0,,F2,18.8,833,,,35.75,-92.85,35.92,-92.58,,9981376
856,1961,ARKANSAS,Tornado,0,12,250000.0,,0.0,,F3,5.1,300,,,35.28,-91.32,35.33,-91.25,,9981379
857,1961,OKLAHOMA,Tornado,0,2,25000.0,,0.0,,F3,2.0,77,,,35.33,-97.95,,,,10091829
858,1961,TEXAS,Tornado,0,3,25000.0,,0.0,,F3,0.0,33,,,31.92,-95.28,,,,10120338
859,1961,TEXAS,Tornado,0,3,25000.0,,0.0,,F2,0.3,33,,,32.97,-96.75,,,,10122498
860,1961,ARKANSAS,Tornado,0,6,250000.0,,0.0,,F2,1.5,333,,,34.48,-91.55,,,,9981385
861,1961,MISSOURI,Tornado,0,8,250000.0,,0.0,,F3,1.9,300,,,36.62,-92.0,36.63,-91.97,,10062720
862,1961,MISSOURI,Tornado,0,2,25000.0,,0.0,,F2,0.0,50,,,39.33,-93.92,39.33,-93.92,,10062731
863,1961,ALABAMA,Tornado,0,8,250000.0,,0.0,,F3,8.9,200,,,34.33,-86.58,34.4,-86.45,,9979127
864,1961,ARKANSAS,Tornado,1,4,25000.0,,0.0,,F2,1.0,50,,,35.45,-93.13,,,,9981402
865,1961,ARKANSAS,Tornado,0,6,250000.0,,0.0,,F2,2.0,300,,,34.52,-93.13,,,,9981403
866,1961,ARKANSAS,Tornado,0,3,25000.0,,0.0,,F1,2.5,833,,,35.07,-92.43,,,,9981404
867,1961,ARKANSAS,Tornado,0,3,250000.0,,0.0,,F1,1.0,200,,,34.63,-92.25,,,,9981407
868,1961,ARKANSAS,Tornado,3,9,2500000.0,,0.0,,F3,14.2,1760,,,36.12,-92.78,36.3,-92.67,,9981413
869,1961,FLORIDA,Tornado,0,3,25000.0,,0.0,,F1,0.8,33,,,30.3,-81.4,,,,9986129
870,1961,MISSISSIPPI,Tornado,0,2,250000.0,,0.0,,F2,12.9,73,,,31.6,-89.95,31.77,-89.85,,10050429
871,1961,MISSISSIPPI,Tornado,0,2,0.0,,0.0,,F2,12.5,73,,,31.77,-89.85,31.93,-89.77,,10050431
872,1961,MISSISSIPPI,Tornado,0,10,25000.0,,0.0,,F1,16.2,300,,,33.93,-90.92,34.1,-90.72,,10050434
873,1961,ALABAMA,Tornado,0,2,25000.0,,0.0,,F2,0.0,33,,,31.67,-86.0,,,,9975790
874,1961,ALABAMA,Tornado,0,2,250000.0,,0.0,,F3,9.4,100,,,32.63,-87.4,32.68,-87.25,,9975807
875,1961,ARIZONA,Tornado,0,2,250000.0,,0.0,,F1,11.8,33,,,33.4,-112.0,33.57,-111.95,,9983969
876,1961,ALABAMA,Tornado,0,7,25000.0,,0.0,,F3,3.0,167,,,32.43,-85.03,32.45,-84.98,,9975784
877,1961,NEW YORK,Tornado,0,4,2500000.0,,0.0,,F2,6.8,250,,,41.8,-74.78,41.83,-74.65,,10076830
878,1961,MISSOURI,Tornado,0,4,25000.0,,0.0,,F1,7.8,50,,,36.6,-93.62,36.67,-93.5,,10061602
879,1961,MISSOURI,Tornado,0,6,250000.0,,0.0,,F2,1.9,50,,,36.95,-94.45,36.97,-94.43,,10061604
880,1961,MISSOURI,Tornado,1,11,250000.0,,0.0,,F2,6.5,150,,,36.63,-92.12,36.7,-92.03,,10061606
881,1961,CALIFORNIA,Tornado,0,3,25000.0,,0.0,,F1,0.0,33,,,33.17,-117.35,,,,9989512
882,1961,INDIANA,Tornado,0,2,25000.0,,0.0,,F2,0.0,33,,,40.35,-85.15,,,,10006084
883,1961,INDIANA,Tornado,0,3,25000.0,,0.0,,F3,0.0,33,,,41.33,-85.68,,,,10006078
884,1961,IOWA,Tornado,0,2,25000.0,,0.0,,F1,7.2,150,,,42.55,-92.03,42.65,-91.97,,10015926
885,1961,OKLAHOMA,Tornado,0,7,25000.0,,0.0,,F3,16.8,300,,,35.52,-97.38,35.68,-97.17,,10091758
886,1961,ILLINOIS,Tornado,0,4,25000.0,,0.0,,F1,0.0,100,,,41.77,-89.73,,,,10008761
887,1961,TEXAS,Tornado,1,10,250000.0,,0.0,,F3,16.2,150,,,31.73,-94.92,31.83,-94.67,,10121218
888,1961,TEXAS,Tornado,0,2,2500.0,,0.0,,F3,0.2,33,,,33.17,-94.9,,,,10121400
889,1961,KANSAS,Tornado,0,12,2500000.0,,0.0,,F4,2.7,150,,,39.2,-94.85,39.18,-94.8,,10029090
890,1961,COLORADO,Tornado,0,2,25000.0,,0.0,,F2,2.0,67,,,39.4,-104.87,,,,9992532
891,1961,TEXAS,Tornado,0,2,25000.0,,0.0,,F2,3.0,33,,,33.95,-98.52,33.98,-98.5,,10122279
892,1961,INDIANA,Tornado,0,3,2500000.0,,0.0,,F4,17.3,550,,,39.6,-85.62,39.67,-85.3,,10006051
893,1961,INDIANA,Tornado,0,3,2500000.0,,0.0,,F4,5.1,550,,,39.73,-84.9,39.75,-84.8,,10006053
894,1961,INDIANA,Tornado,0,5,2500000.0,,0.0,,F3,11.0,800,,,41.53,-85.42,41.55,-85.2,,10006058
895,1961,KENTUCKY,Tornado,0,38,2500000.0,,0.0,,F3,1.3,150,,,37.67,-83.83,37.67,-83.8,,10034805
896,1961,KENTUCKY,Tornado,1,25,2500000.0,,0.0,,F3,1.3,150,,,37.67,-83.8,37.67,-83.77,,10034807
897,1961,TEXAS,Tornado,0,3,2500.0,,0.0,,F2,0.1,100,,,29.7,-97.52,,,,10120321
898,1961,INDIANA,Tornado,0,2,25000.0,,0.0,,F2,0.0,33,,,40.13,-86.62,,,,10009306
899,1961,INDIANA,Tornado,1,3,250000.0,,0.0,,F3,2.0,300,,,40.47,-86.13,,,,10009307
900,1961,INDIANA,Tornado,0,3,250000.0,,0.0,,F2,1.0,33,,,38.75,-85.82,,,,10009309
901,1961,SOUTH CAROLINA,Tornado,0,5,25000.0,,0.0,,F1,0.5,60,,,33.32,-81.78,,,,10118508
902,1961,SOUTH CAROLINA,Tornado,0,2,2500.0,,0.0,,F1,0.5,50,,,33.42,-81.68,,,,10118509
903,1961,TEXAS,Tornado,0,5,250000.0,,0.0,,F3,2.5,50,,,29.32,-94.78,,,,10119212
904,1961,TEXAS,Tornado,0,2,25000.0,,0.0,,F2,0.0,33,,,32.62,-102.55,,,,10119215
905,1961,IOWA,Tornado,0,2,2500000.0,,0.0,,F2,9.3,600,,,40.72,-93.73,40.72,-93.55,,10015913
906,1961,IOWA,Tornado,0,6,2500000.0,,0.0,,F3,7.4,800,,,42.03,-92.92,42.07,-92.77,,10015916
907,1961,IOWA,Tornado,1,6,2500000.0,,0.0,,F3,80.3,800,,,42.07,-92.77,42.25,-91.22,,10015919
908,1961,TENNESSEE,Tornado,0,2,25000.0,,0.0,,F2,9.4,187,,,36.43,-87.48,36.47,-87.32,,10125242
909,1961,OKLAHOMA,Tornado,0,7,2500000.0,,0.0,,F3,25.0,300,,,34.93,-96.77,35.17,-96.45,,10091763
910,1961,OKLAHOMA,Tornado,0,2,2500000.0,,0.0,,F3,13.0,300,,,35.17,-96.45,35.28,-96.27,,10091765
911,1961,OKLAHOMA,Tornado,0,26,30.0,,0.0,,F2,23.0,33,,,36.55,-96.33,36.75,-96.0,,10091785
912,1961,VIRGINIA,Tornado,0,2,250.0,,0.0,,F1,0.0,33,,,38.17,-78.55,,,,10151984
913,1961,FLORIDA,Tornado,0,2,2500000.0,,0.0,,F2,0.5,50,,,26.08,-80.15,,,,9987208
914,1961,KENTUCKY,Tornado,0,3,2500000.0,,0.0,,F3,11.2,880,,,37.33,-87.52,37.37,-87.32,,10033730
915,1961,GEORGIA,Tornado,0,2,25000.0,,0.0,,F2,15.7,33,,,31.5,-82.58,31.5,-82.32,,9995480
916,1961,LOUISIANA,Tornado,1,55,2500000.0,,0.0,,F3,5.7,283,,,30.0,-92.3,30.08,-92.3,,10032701
917,1961,LOUISIANA,Tornado,0,16,25000.0,,0.0,,F2,1.0,100,,,29.7,-91.2,,,,10032705
918,1961,LOUISIANA,Tornado,0,2,25000.0,,0.0,,F2,4.3,100,,,30.33,-89.77,30.33,-89.83,,10032707
919,1961,LOUISIANA,Tornado,5,37,250000.0,,0.0,,F3,2.0,400,,,32.23,-92.7,,,,10032709
920,1961,LOUISIANA,Tornado,0,3,25000.0,,0.0,,F2,2.0,50,,,30.08,-90.53,,,,10032722
921,1961,LOUISIANA,Tornado,0,3,25000.0,,0.0,,F0,1.0,50,,,30.82,-93.3,,,,10032723
922,1961,ILLINOIS,Tornado,0,2,250000.0,,0.0,,F2,4.7,100,,,37.8,-88.53,37.82,-88.45,,10007618
923,1961,ILLINOIS,Tornado,0,3,250000.0,,0.0,,F3,21.2,33,,,39.1,-88.53,38.98,-88.17,,10007620
924,1961,ILLINOIS,Tornado,0,2,250000.0,,0.0,,F2,10.3,33,,,39.8,-88.28,39.88,-88.12,,10007622
925,1961,ILLINOIS,Tornado,0,4,2500000.0,,0.0,,F3,36.3,33,,,41.35,-88.22,41.32,-87.52,,10007628
926,1961,LOUISIANA,Tornado,0,9,250000.0,,0.0,,F2,0.8,283,,,30.95,-89.83,,,,10031622
927,1961,GEORGIA,Tornado,1,14,2500000.0,,0.0,,F3,1.0,100,,,32.25,-83.73,,,,9995462
928,1961,ILLINOIS,Tornado,1,115,25000000.0,,0.0,,F2,7.9,100,,,41.9,-87.7,41.98,-87.58,,10007400
929,1961,ILLINOIS,Tornado,0,3,250000.0,,0.0,,F3,16.0,33,,,39.65,-90.6,39.62,-90.3,,10007636
930,1961,ILLINOIS,Tornado,0,8,2500000.0,,0.0,,F3,17.3,100,,,40.72,-90.22,40.9,-89.98,,10007651
931,1961,KANSAS,Tornado,0,2,25000.0,,0.0,,F1,7.3,100,,,37.33,-94.83,37.42,-94.75,,10026855
932,1961,IOWA,Tornado,0,7,2500000.0,,0.0,,F4,23.3,27,,,42.78,-93.0,42.87,-92.55,,10012112
933,1961,ARKANSAS,Tornado,2,6,250000.0,,0.0,,F2,1.5,300,,,35.53,-91.58,,,,9981411
934,1962,SOUTH DAKOTA,Tornado,0,2,2500.0,,0.0,,F1,0.0,33,,,44.08,-103.22,,,,10112506
935,1962,SOUTH DAKOTA,Tornado,0,2,0.0,,0.0,,F3,60.7,1760,,,44.5,-98.23,43.63,-98.02,,10112476
936,1962,SOUTH DAKOTA,Tornado,0,2,0.0,,0.0,,F2,4.1,33,,,44.0,-97.7,44.07,-97.73,,10112479
937,1962,SOUTH DAKOTA,Tornado,0,2,0.0,,0.0,,F3,0.0,33,,,43.07,-98.95,,,,10112484
938,1962,SOUTH DAKOTA,Tornado,0,2,2500000.0,,0.0,,F1,47.9,33,,,43.23,-99.48,43.17,-98.53,,10112490
939,1962,SOUTH DAKOTA,Tornado,0,32,2500000.0,,0.0,,F3,1.0,167,,,43.72,-98.05,,,,10112491
940,1962,OKLAHOMA,Tornado,0,4,250000.0,,0.0,,F3,1.5,33,,,35.52,-98.72,,,,10093787
941,1962,OKLAHOMA,Tornado,0,9,250000.0,,0.0,,F4,7.2,250,,,35.27,-99.2,35.3,-99.08,,10092709
942,1962,NEBRASKA,Tornado,0,5,25000.0,,0.0,,F2,1.0,33,,,41.6,-96.5,,,,10069333
943,1962,TEXAS,Tornado,0,3,250000.0,,0.0,,F2,2.0,67,,,31.43,-103.48,,,,10119253
944,1962,SOUTH CAROLINA,Tornado,0,2,25000.0,,0.0,,F1,1.0,10,,,34.72,-79.85,,,,10114319
945,1962,MINNESOTA,Tornado,0,3,2500.0,,0.0,,F1,1.5,7,,,45.5,-94.48,,,,10053244
946,1962,MISSOURI,Tornado,0,2,25000.0,,0.0,,F1,0.2,17,,,37.0,-89.53,,,,10061693
947,1962,MINNESOTA,Tornado,0,34,250000.0,,0.0,,F4,0.5,33,,,43.97,-92.45,,,,10054371
948,1962,MISSISSIPPI,Tornado,0,4,2500.0,,0.0,,F1,0.0,33,,,34.32,-89.95,,,,10047075
949,1962,NEBRASKA,Tornado,0,6,2500000.0,,0.0,,F3,3.6,500,,,42.05,-97.83,42.1,-97.78,,10072861
950,1962,TEXAS,Tornado,0,13,2500000.0,,0.0,,F3,4.5,200,,,36.18,-100.88,36.23,-100.83,,10121561
951,1962,NEBRASKA,Tornado,0,6,250000.0,,0.0,,F3,0.0,33,,,42.93,-101.12,,,,10072885
